Name,Category,Rating,Reviews,Location_Area,Has_Website
Sindhi Camp,Massage Spa,4.3,37,Jaipur,1
OSM FAMILY SPA,Massage Spa,3.9,10,Jaipur,0
zen spa,Spa And Health Club,4.6,14,Jaipur,1
Sunrise Spa,Spa,4.6,27,Jaipur,1
King World Wellness Spa,Massage Spa,4.9,31,Jaipur,1
Star Blue Massage,Massage Spa,4.2,15,Jaipur,0
The Vip Spa,Spa,5.0,1,Jaipur,0
Skyn Body to Body Massage Spa,Day Spa,4.0,4,Jaipur,1
Raja Thai Spa,Spa,3.7,3,Jaipur,0
Unique Thai Spa,Spa,0.0,0,Jaipur,0
Moon Light Thai Spa,Spa,0.0,0,Jaipur,0
Glow Thai Spa,Spa,0.0,0,Jaipur,0
Vimal Saree Emporium,Clothing Store,4.4,437,Jaipur,0
RADHA GOVIND BAKERS,Bakery,5.0,1,Jaipur,0
Expert Gym,Gym,4.7,61,Jaipur,0
The Muscles Magic Gym,Gym,5.0,20,Jaipur,0
Fitness 24hrs GYM,Gym,4.9,108,Jaipur,1
Natural fitness gym,Gym,4.7,29,Jaipur,0
EIFER FITNESS,Gym,4.6,76,Jaipur,0
UNIQUE FETTLE GYM,Gym,4.9,247,Jaipur,0
IRONHALL THE GYM,Gym,4.8,20,Jaipur,0
PUMP HOUSE GYM,Gym,5.0,12,Jaipur,0
Vault Fitness Jaipur (Best Personal Training Studio),Gym,4.9,59,Jaipur,0
Powertec fitness jaipur,Gym,5.0,23,Jaipur,1
FBD (Fitness By Dhanraj),Gym,4.9,195,Jaipur,0
Kasrat-The FItness Club,Gym,4.9,150,Jaipur,0
V Fitness Health Club,Gym,4.7,23,Jaipur,0
SQFIT GYM,Gym,4.6,144,Jaipur,1
Playon Gym,Gym,4.2,18,Jaipur,0
Yuvraj Gents Salon,Hair Salon,5.0,126,Jaipur,0
Royal Family Salon,Beauty Salon,4.8,52,Jaipur,0
Beauty Atelier Salon,Hair Salon,4.8,77,Jaipur,0
Hakim's Aalim Hair n' beauty lounge Jaipur,Hairdresser,4.7,1218,Jaipur,1
Classic Gents Parlour,Hair Salon,4.9,90,Jaipur,0
Sameer Beauty salon,Hair Salon,4.8,11,Jaipur,0
Sanjay Textile Store - Mens Wear Shop in Jaipur,Clothing Store,3.9,863,Jaipur,1
Style N Shades Spa Beauty Salon (Females Only),Beauty Salon,4.8,85,Jaipur,0
J p unisex salon,Hair Salon,4.6,17,Jaipur,0
Zivaya Spa Jaipur,Spa,4.8,242,Jaipur,1
S. K. Hair Saloon,Hair Salon,0.0,0,Jaipur,0
Mannu Geant 's Saloon,Hair Salon,0.0,0,Jaipur,0
Bihari Electrition & AC Workshop,Car Repair And Maintenance Service,4.9,65,Jaipur,0
MD motors,Car Repair And Maintenance Service,4.9,126,Jaipur,1
GoMechanic - Car Garage Jaipur,Auto Repair Shop,3.9,42,Jaipur,1
Supreme Motors(MASS) - Maruti Suzuki Arena Authorised Service,Car Repair And Maintenance Service,4.0,104,Jaipur,0
weSmile dental clinic,Dentist,5.0,38,Jaipur,0
Dr.Harmeet Passi,Dental Clinic,5.0,44,Jaipur,1
Cakes 'N' Cookies,Bakery,4.4,573,Jaipur,1
Khushal Bakery,Bakery,4.4,605,Jaipur,0
Petite Patisserie,Cafe,4.8,695,Jaipur,1
Victorian Bakery,Bakery,4.3,772,Jaipur,0
"BakeO’fine Jaipur, Home Bakery",Bakery,5.0,51,Jaipur,1
Shiv om bakers,Bakery,5.0,2,Jaipur,0
Indian Zaiqa Bakers,Bakery,5.0,2,Jaipur,0
Dr. Avesh Dental Clinic,Dental Clinic,4.9,73,Jaipur,0
Goyal Dental Clinic & Skin Care,Dental Clinic,5.0,120,Jaipur,0
Dr. Ankur Goyal,Dental Clinic,4.9,99,Jaipur,1
Medifort pharmacy,Pharmacy,5.0,76,Jaipur,0
Jaipur Pharmacy and Surgical Store (Gluten Free Products Shop ),Pharmacy,4.3,10,Jaipur,0
Alok Medical & General Store,Pharmacy,4.3,26,Jaipur,0
Sahara pharmacy,Pharmacy,5.0,9,Jaipur,0
Shabana's Styling Studio Beauty And Hair Salon,Beauty Salon,4.7,81,Jaipur,0
GoMechanic Luxe - RK Motors,Auto Repair Shop,3.1,60,Jaipur,1
T.Rex men salon,Hair Salon,5.0,2,Jaipur,0
S N Jents Parler,Hair Salon,4.0,4,Jaipur,0
Pari Standard Saloon,Hair Salon,0.0,0,Jaipur,0
Smart Looks Hair Style Saloon,Hair Salon,0.0,0,Jaipur,0
Firos Hair & Beauty Saloon,Hair Salon,0.0,0,Jaipur,0
SHYAM Gents Saloon,Hair Salon,0.0,0,Jaipur,0
Jaipur fitness gym,Gym,4.8,139,Jaipur,1
