Name,Category,Rating,Reviews,Location_Area,Has_Website
GoMechanic Accessories - Trusted Auto Parts In Mumbai,Auto Repair Shop,5.0,5,Mumbai,0
GoMechanic - Car Repair Workshop,Auto Repair Shop,3.7,6,Mumbai,1
"My FNG - Multi Brand Car Garage & Repairs at Milind Nagar, Ghatkopar West",Auto Repair Shop,5.0,1,"Ghatkopar West, Mumbai",1
Rahul car mechanic,Car Repair And Maintenance Service,4.5,11,Mumbai,0
"GoMechanic - Car Service Centre, Sakinaka",Auto Repair Shop,4.1,31,Mumbai,1
Sadhguru Auto Service,Auto Repair Shop,5.0,5,"E) Mumbai, Mumbai",0
Vinod Motors,Car Repair And Maintenance Service,4.8,29,Mumbai,1
GoMechanic - Car Service & Repair Center,Auto Repair Shop,5.0,7,Mumbai,1
Harsha & Rakesh Salon,Beauty Salon,4.6,2276,Mumbai,1
Jawed Habib,Beauty Salon,4.6,2034,Mumbai,1
Sky High Salon,Hair Salon,4.8,508,Mumbai,1
Dessange Salon & Spa (Bandra),Hair Salon,4.5,430,Mumbai,1
Shanuzz Unisex Salon,Hair Salon,4.5,1236,Mumbai,1
Kromakay Salon Juhu,Hair Salon,4.5,342,Mumbai,0
Jean Claude Olivier Luxury Salon in Bandra,Hairdresser,4.7,682,Mumbai,1
National Bakery,Bakery,4.3,1447,Mumbai,1
American Express Bakery,Bakery,4.0,322,Mumbai,1
Ahura Bakery & Stores,Bakery,4.0,250,Mumbai,0
Magnolia Bakery,Bakery,4.3,1234,Mumbai,1
"Theobroma Bakery and Cake Shop - Bandra Kurla Complex, Mumbai",Bakery,4.3,1733,Mumbai,1
Birdy's Bakery & Patisserie,Bakery,4.3,107,Mumbai,1
"Theobroma Bakery and Cake Shop - Juhu, Mumbai",Cake Shop,4.4,235,"W, Mumbai",1
"VANILLA BEANS - Gourmet Cakes, Desserts & Hampers",Bakery,4.7,624,Mumbai,1
"Theobroma Bakery and Cake Shop - Marol, Mumbai",Cake Shop,4.2,1264,Mumbai,1
A-1 Stores & Bakery,Bakery,4.2,3462,Mumbai,0
"Bimbo, Bristol Bakery Mahim, Mumbai",Bakery,4.3,242,Mumbai,1
Bawa Zest by Cheron,Bakery,4.1,445,Mumbai,0
