Name,Category,Rating,Reviews,Location_Area,Has_Website
9T1 Bubble Tea Cafe,Cafe,4.3,86,Sahibzada Ajit Singh Nagar,0
Tea Steam Cafe,Restaurant,4.2,49,Sahibzada Ajit Singh Nagar,0
AlphaQ2,Cafe,4.2,102,Sahibzada Ajit Singh Nagar,0
Octane Fitness Sector 68 Mohali,Gym,4.7,510,Sahibzada Ajit Singh Nagar,0
Fitness 7 Gym Chain | Best gym in Sector 68 Mohali,Gym,4.8,224,Sahibzada Ajit Singh Nagar,1
Sona Gym & Spa Ladies Gym Sector 70 Mohali,Gym,4.9,252,Sahibzada Ajit Singh Nagar,1
XO Fitness Mohali,Gym,4.9,279,Sahibzada Ajit Singh Nagar,1
Fitness Essential,Gym,5.0,101,Sahibzada Ajit Singh Nagar,0
Octane Fitness Elite,Gym,4.8,174,Sahibzada Ajit Singh Nagar,0
Oxfit gym and spa,Gym,4.7,214,Sahibzada Ajit Singh Nagar,1
Claps Fitness,Gym,4.1,337,Sahibzada Ajit Singh Nagar,1
Burn Gym Phase 9 Mohali | Best Gym in Mohali | Premium Fitness,Gym,4.7,1086,Sahibzada Ajit Singh Nagar,1
Royal Gym,Gym,4.9,50,Sahibzada Ajit Singh Nagar,0
Ultimate Physique Fitness Gym,Gym,4.8,203,Sahibzada Ajit Singh Nagar,1
Pro Ultimate Gyms - Medallion 68,Gym,4.8,129,Sahibzada Ajit Singh Nagar,1
ALPHA ZONE GYM,Gym,4.7,67,Sahibzada Ajit Singh Nagar,1
Anytime Fitness,Gym,4.0,120,Sahibzada Ajit Singh Nagar,1
Fitway Gym,Gym,4.9,200,Sahibzada Ajit Singh Nagar,0
"Envi Salon & Spa - Sector 79, Mohali",Beauty Salon,4.7,245,Sahibzada Ajit Singh Nagar,1
Quasar Salon Mohali | Best salon in Mohali | Best hair Artist in mohali | Best facial in mohali |,Beauty Salon,4.5,386,Sahibzada Ajit Singh Nagar,1
WHOX SALON MOHALI | Salon near me | Facial in mohali I Hair salon | Best salon in mohali | Best Makeup artist in Mohali,Beauty Salon,4.5,797,Sahibzada Ajit Singh Nagar,1
Hair Express Unisex Salon Mohali,Hair Salon,4.5,109,Sahibzada Ajit Singh Nagar,0
Tress Lounge A Family Salon Best Luxury Salon In Sector 80 Mohali,Beauty Salon,4.8,1691,Sahibzada Ajit Singh Nagar,1
Hair dresser unisex salon,Hair Salon,4.9,27,Sahibzada Ajit Singh Nagar,1
"Giulia Armando - Pizzeria, Bar & Grill",Italian Restaurant,4.6,699,Sahibzada Ajit Singh Nagar,0
Racine Patisserie,Bakery,4.8,116,Sahibzada Ajit Singh Nagar,1
Yum Cham Cafe,Cafe,4.3,8,Sahibzada Ajit Singh Nagar,1
TAG USA,Restaurant,4.7,623,Sahibzada Ajit Singh Nagar,1
Cafe Plus,Cafe,4.4,11,Sahibzada Ajit Singh Nagar,0
Dada's Cafe,Cafe,3.6,19,Sahibzada Ajit Singh Nagar,0
KohZeen Cafe,Restaurant,4.8,57,Sahibzada Ajit Singh Nagar,0
"Dumpling Hood, Jubilee walk",Dumpling Restaurant,3.6,52,Sahibzada Ajit Singh Nagar,1
The Cafe Next Door,Cafe,3.6,7,Sahibzada Ajit Singh Nagar,0
Cyber Cafe World,Internet Cafe,4.1,10,Sahibzada Ajit Singh Nagar,0
Barista,Coffee Shop,4.4,18,Sahibzada Ajit Singh Nagar,1
Go Food Jubilee Walk,Restaurant,4.9,7,Sahibzada Ajit Singh Nagar,1
Chai sutta bar,Cafe,3.1,41,Sahibzada Ajit Singh Nagar,0
Golgappa,Cafe,3.7,19,Sahibzada Ajit Singh Nagar,0
Recreation Gym,Gym,4.5,74,Sahibzada Ajit Singh Nagar,0
Body Booster Gym,Gym,4.8,38,Sahibzada Ajit Singh Nagar,0
The Homeland Gym,Gym,4.5,6,Sahibzada Ajit Singh Nagar,1
The Hair & Beauty Project (THB),Hair Salon,4.6,101,Sahibzada Ajit Singh Nagar,0
Sunny Hair Dresser,Hair Salon,4.9,115,Sahibzada Ajit Singh Nagar,0
Paul's Grill & Gourmet,Restaurant,4.3,15,Sahibzada Ajit Singh Nagar,0
Majestic Salon Spa,Massage Spa,4.6,25,Sahibzada Ajit Singh Nagar,1
Vannessaa The Salon,Hair Salon,3.8,80,Sahibzada Ajit Singh Nagar,0
A- One Hair Salon,Hair Salon,4.0,18,Sahibzada Ajit Singh Nagar,0
HIGH TOUCH UNISEX SALON,Hair Salon,4.0,5,Sahibzada Ajit Singh Nagar,0
Bougie Nail Art | Lashes | Makeup,Nail Salon,5.0,96,Sahibzada Ajit Singh Nagar,1
New Prince Saloon,Hair Salon,4.9,8,Sahibzada Ajit Singh Nagar,0
Hair Stone Unisex Saloon,Hair Salon,1.0,1,Sahibzada Ajit Singh Nagar,0
Tree Family Spa,Spa,3.1,14,Sahibzada Ajit Singh Nagar,1
Luk\'S Saloon For Ladies,Hair Salon,0.0,0,Sahibzada Ajit Singh Nagar,0
